prediction_row_position,source_row_index,value,unit,fraction_type,temperature,temperature_unit,component_inchi_0,fraction_0,component_inchi_1,fraction_1,component_inchi_2,fraction_2,component_inchi_3,fraction_3,y_true,y_pred,reference_ideal_value,reference_excess_value,predicted_excess,weighted_pure_pred,y_pred_mix,rank_true_desc,rank_pred_desc,rank_reference_ideal_desc,rank_weighted_pure_pred_desc,rank_reference_excess_desc,rank_predicted_excess_desc
3761,30393,0.6523223568452132,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.86,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.14,,0.0,,0.0,0.6523223568452132,0.6573981,0.7101863202321536,-0.0578639633869403,-0.0368134415149689,0.6942115461826325,0.6573981046676636,1742.0,1715.0,1285.0,1541.0,4205.0,4900.0
3762,30394,0.4547605558663241,ln(mPa*s),molar,308.0,K,"InChI=1S/C7H9N/c1-8-7-5-3-2-4-6-7/h2-6,8H,1H3",0.9,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.1,,0.0,,0.0,0.4547605558663241,0.46501243,0.4707865481135627,-0.0160259922472386,-0.011883071064949,0.4768955022096634,0.4650124311447143,2208.0,2182.0,1785.0,2057.0,3154.0,4002.0
3763,30395,0.4858454546217436,ln(mPa*s),molar,308.0,K,"InChI=1S/C7H9N/c1-8-7-5-3-2-4-6-7/h2-6,8H,1H3",0.8,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.2,,0.0,,0.0,0.4858454546217436,0.4955154,0.5024701189931607,-0.0166246643714171,-0.0195805549621581,0.5150959610939025,0.4955154061317444,2111.5,2103.0,1720.0,1938.0,3168.0,4329.0
3764,30396,0.523607850146846,ln(mPa*s),molar,308.0,K,"InChI=1S/C7H9N/c1-8-7-5-3-2-4-6-7/h2-6,8H,1H3",0.7,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.3,,0.0,,0.0,0.523607850146846,0.5451167,0.5341536898727588,-0.0105458397259128,-0.008179697394371,0.5532964199781418,0.5451167225837708,2020.0,1951.0,1632.0,1841.0,2992.0,3832.0
3765,30397,0.5781791168508049,ln(mPa*s),molar,308.0,K,"InChI=1S/C7H9N/c1-8-7-5-3-2-4-6-7/h2-6,8H,1H3",0.6,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.4,,0.0,,0.0,0.5781791168508049,0.59344494,0.5658372607523569,0.012341856098448,0.0019480645656586,0.5914968788623809,0.5934449434280396,1905.0,1847.0,1567.0,1753.0,2292.5,3337.0
3766,30398,0.6242308187106859,ln(mPa*s),molar,308.0,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.5,"InChI=1S/C7H9N/c1-8-7-5-3-2-4-6-7/h2-6,8H,1H3",0.5,,0.0,,0.0,0.6242308187106859,0.63637906,0.5975208316319549,0.0267099870787309,0.0066817253828048,0.6296973377466202,0.636379063129425,1800.5,1749.0,1498.0,1674.0,1934.0,3130.0
3767,30399,0.6665983844217762,ln(mPa*s),molar,308.0,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.6,"InChI=1S/C7H9N/c1-8-7-5-3-2-4-6-7/h2-6,8H,1H3",0.4,,0.0,,0.0,0.6665983844217762,0.66859084,0.629204402511553,0.0373939819102232,0.0006930470466613,0.6678977966308594,0.6685908436775208,1713.5,1690.0,1438.0,1601.0,1739.0,3401.0
3768,30400,0.7041305214375793,ln(mPa*s),molar,308.0,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.7,"InChI=1S/C7H9N/c1-8-7-5-3-2-4-6-7/h2-6,8H,1H3",0.3,,0.0,,0.0,0.7041305214375793,0.711216,0.660887973391151,0.0432425480464282,0.005117717385292,0.7060982555150985,0.7112159729003906,1630.5,1601.0,1378.0,1516.0,1634.0,3205.0
3769,30401,0.7361364542301965,ln(mPa*s),molar,308.0,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.8,"InChI=1S/C7H9N/c1-8-7-5-3-2-4-6-7/h2-6,8H,1H3",0.2,,0.0,,0.0,0.7361364542301965,0.7596896,0.6925715442707491,0.0435649099594473,0.0153909146785735,0.7442987143993378,0.7596896290779114,1571.0,1517.0,1322.0,1430.0,1627.0,2795.0
3770,30402,0.7582412711229393,ln(mPa*s),molar,308.0,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.9,"InChI=1S/C7H9N/c1-8-7-5-3-2-4-6-7/h2-6,8H,1H3",0.1,,0.0,,0.0,0.7582412711229393,0.7967953,0.7242551151503471,0.0339861559725921,0.0142961353063583,0.782499173283577,0.7967953085899353,1536.0,1457.0,1257.0,1350.0,1795.0,2834.0
3771,30403,-0.3527560362466878,ln(mPa*s),molar,303.15,K,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.85,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.15,,0.0,,0.0,-0.3527560362466878,-0.40964293,-0.29584764567334,-0.0569083905733477,-0.0882296442985535,-0.3214132905006408,-0.4096429347991943,5002.0,5333.0,4043.0,4925.0,4186.0,5952.0
3772,30404,-0.2233507540204224,ln(mPa*s),molar,303.15,K,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.75,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.25,,0.0,,0.0,-0.2233507540204224,-0.27439827,-0.1516827930009827,-0.0716679610194396,-0.0977466106414794,-0.176651656627655,-0.2743982672691345,4522.0,4753.0,3548.0,4278.0,4429.0,6083.0
3773,30405,-0.0888797845895701,ln(mPa*s),molar,303.15,K,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.65,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.35,,0.0,,0.0,-0.0888797845895701,-0.1260231,-0.0075179403286255,-0.0813618442609445,-0.0941330760717391,-0.0318900227546692,-0.1260230988264084,3990.0,4126.0,3097.0,3685.0,4576.0,6039.0
3774,30406,0.0508871305551684,ln(mPa*s),molar,303.15,K,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.55,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.45,,0.0,,0.0,0.0508871305551684,0.03503479,0.1366469123437316,-0.0857597817885632,-0.0778368204832076,0.1128716111183166,0.0350347906351089,3484.0,3555.0,2702.0,3171.0,4628.0,5803.0
3775,30407,0.1950289573765956,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.55,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.45,,0.0,,0.0,0.1950289573765956,0.21578397,0.2808117650160889,-0.0857828076394933,-0.0418492764234543,0.2576332449913025,0.2157839685678482,3027.0,2945.0,2301.0,2693.0,4629.0,5062.0
3776,30408,0.3451575054398075,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.65,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.35,,0.0,,0.0,0.3451575054398075,0.3872691,0.4249766176884461,-0.0798191122486386,-0.0151257693767548,0.4023948788642884,0.3872691094875335,2529.0,2410.0,1903.0,2246.0,4554.0,4127.0
3777,30409,0.4992004481611091,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.75,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.25,,0.0,,0.0,0.4992004481611091,0.48016942,0.5691414703608033,-0.0699410221996942,-0.0669870972633361,0.5471565127372742,0.480169415473938,2082.0,2139.0,1553.0,1854.0,4402.0,5608.0
3778,30410,0.6587695951055966,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.85,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.15,,0.0,,0.0,0.6587695951055966,0.66996545,0.7133063230331605,-0.0545367279275639,-0.0219527006149291,0.69191814661026,0.6699654459953308,1731.0,1687.0,1279.0,1546.0,4147.0,4420.0
3779,30411,0.822943912236072,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.95,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.05,,0.0,,0.0,0.822943912236072,0.8367028,0.8574711757055177,-0.0345272634694456,2.3043155670254837e-05,0.8366797804832458,0.836702823638916,1403.5,1389.0,1017.0,1245.0,3686.0,3452.0
3780,30412,-0.3978867040693711,ln(mPa*s),molar,303.15,K,"InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",0.85,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.15,,0.0,,0.0,-0.3978867040693711,-0.39174533,-0.3359701909187612,-0.0619165131506098,-0.0442634105682373,-0.3474819183349609,-0.3917453289031982,5213.5,5235.0,4178.0,5032.0,4274.0,5135.0
3781,30413,-0.2825271909103694,ln(mPa*s),molar,303.15,K,"InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",0.75,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.25,,0.0,,0.0,-0.2825271909103694,-0.25411296,-0.1870850388057662,-0.0954421521046031,-0.0544595718383789,-0.1996533870697021,-0.254112958908081,4740.5,4661.0,3672.0,4380.0,4741.0,5362.0
3782,30414,-0.1565757863235951,ln(mPa*s),molar,303.15,K,"InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",0.65,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.35,,0.0,,0.0,-0.1565757863235951,-0.13796826,-0.0381998866927712,-0.1183758996308238,-0.0861434012651443,-0.0518248558044434,-0.1379682570695877,4249.0,4177.0,3190.0,3749.0,4968.0,5928.0
3783,30415,-0.0207232658369464,ln(mPa*s),molar,303.15,K,"InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",0.55,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.45,,0.0,,0.0,-0.0207232658369464,-0.027514055,0.1106852654202237,-0.1314085312571701,-0.1235177308320998,0.0960036754608154,-0.0275140553712844,3734.0,3750.0,2765.0,3231.0,5082.0,6360.0
3784,30416,0.125260629058876,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.55,"InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",0.45,,0.0,,0.0,0.125260629058876,0.0824562,0.2595704175332188,-0.1343097884743428,-0.1613760054111481,0.2438322067260742,0.0824562013149261,3248.0,3393.0,2351.0,2740.0,5099.0,6591.0
3785,30417,0.2813758983638724,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.65,"InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",0.35,,0.0,,0.0,0.2813758983638724,0.29501137,0.4084555696462139,-0.1270796712823415,-0.0966493666172028,0.391660737991333,0.2950113713741302,2737.5,2686.0,1947.0,2278.0,5048.0,6064.0
3786,30418,0.4476225420780425,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.75,"InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",0.25,,0.0,,0.0,0.4476225420780425,0.48354393,0.5573407217592088,-0.1097181796811663,-0.055945336818695,0.5394892692565918,0.4835439324378967,2232.5,2125.0,1583.0,1871.0,4903.0,5388.0
3787,30419,0.623770301692087,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.85,"InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",0.15,,0.0,,0.0,0.623770301692087,0.6913846,0.7062258738722038,-0.0824555721801167,0.0040668129920959,0.6873178005218505,0.6913846135139465,1802.0,1640.0,1289.0,1555.0,4589.0,3256.0
3788,30420,0.8102796942246048,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.95,"InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",0.05,,0.0,,0.0,0.8102796942246048,0.84593725,0.8551110259851988,-0.044831331760594,0.0107909202575684,0.8351463317871093,0.8459372520446777,1428.0,1377.0,1019.0,1251.0,3944.0,2970.0
3789,30421,-0.5436403404558943,ln(mPa*s),molar,303.15,K,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.94,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.06,,0.0,,0.0,-0.5436403404558943,-0.5386137,-0.5028661636291557,-0.0407741768267385,-0.0045286774635314,-0.5340849995613098,-0.5386136770248413,5919.5,5950.0,4845.0,5959.0,3856.0,3661.0
3790,30422,-0.41377454121103,ln(mPa*s),molar,303.15,K,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.84,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.16,,0.0,,0.0,-0.41377454121103,-0.36843497,-0.3504810821748097,-0.0632934590362203,0.0121239066123962,-0.3805588722229003,-0.3684349656105041,5289.0,5139.0,4235.0,5200.0,4291.0,2919.0
3791,30423,-0.2776917622150819,ln(mPa*s),molar,303.15,K,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.74,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.26,,0.0,,0.0,-0.2776917622150819,-0.23722844,-0.1980960007204637,-0.0795957614946181,-0.0101956933736801,-0.2270327448844909,-0.237228438258171,4726.5,4576.0,3713.0,4516.0,4551.0,3930.0
3792,30424,-0.1372340715424451,ln(mPa*s),molar,303.15,K,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.64,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.36,,0.0,,0.0,-0.1372340715424451,-0.11401938,-0.0457109192661178,-0.0915231522763272,-0.0405127614736556,-0.0735066175460815,-0.1140193790197372,4164.0,4075.0,3213.0,3839.0,4699.0,5024.0
3793,30425,0.0103616329184732,ln(mPa*s),molar,303.15,K,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.54,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.46,,0.0,,0.0,0.0103616329184732,0.01591821,0.1066741621882281,-0.0963125292697549,-0.0641012996435165,0.0800195097923279,0.0159182101488113,3625.5,3608.0,2776.0,3301.0,4754.0,5550.0
3794,30426,0.1632532830932778,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.56,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.44,,0.0,,0.0,0.1632532830932778,0.14524344,0.2590592436425742,-0.0958059605492964,-0.0883022010326386,0.2335456371307374,0.1452434360980987,3110.5,3163.0,2354.0,2770.0,4745.0,5954.0
3795,30427,0.3228224300377652,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.66,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.34,,0.0,,0.0,0.3228224300377652,0.33407778,0.4114443250969201,-0.0886218950591549,-0.0529939889907837,0.3870717644691467,0.334077775478363,2598.0,2561.0,1936.0,2292.0,4661.0,5322.0
3796,30428,0.4874572641868395,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.76,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.24,,0.0,,0.0,0.4874572641868395,0.47189742,0.5638294065512661,-0.0763721423644266,-0.0687004685401917,0.5405978918075562,0.4718974232673645,2107.0,2167.0,1572.0,1868.0,4500.0,5641.0
3797,30429,0.6580788195776983,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.86,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.14,,0.0,,0.0,0.6580788195776983,0.664414,0.716214488005612,-0.0581356684279137,-0.029710030555725,0.6941240191459656,0.6644139885902405,1734.0,1702.0,1274.0,1542.0,4208.0,4678.0
3798,30430,-0.1947986988672962,ln(mPa*s),molar,303.15,K,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.85,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.15,,0.0,,0.0,-0.1947986988672962,-0.22118162,-0.2412418401929861,0.0464431413256899,-0.0137667179107665,-0.207414898276329,-0.2211816161870956,4400.0,4508.0,3862.0,4424.0,1587.0,4068.0
3799,30431,-0.0861166824779773,ln(mPa*s),molar,303.15,K,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.75,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.25,,0.0,,0.0,-0.0861166824779773,-0.10136469,-0.1035011999300823,0.017384517452105,-0.025299847126007,-0.0760648399591445,-0.1013646870851516,3979.0,4029.0,3377.0,3851.0,2153.5,4533.0
3800,30432,0.0276310211159285,ln(mPa*s),molar,303.15,K,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.65,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.35,,0.0,,0.0,0.0276310211159285,-0.023956224,0.0342394403328214,-0.0066084192168929,-0.0792414426803588,0.0552852183580398,-0.023956224322319,3559.5,3737.0,2983.0,3392.0,2857.0,5830.0
3801,30433,0.1478259629702177,ln(mPa*s),molar,303.15,K,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.55,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.45,,0.0,,0.0,0.1478259629702177,0.052418694,0.1719800805957253,-0.0241541176255076,-0.1342165827751159,0.1866352766752243,0.0524186939001083,3169.0,3487.0,2593.0,2920.0,3393.0,6441.0
3802,30434,0.2733168505383933,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.55,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.45,,0.0,,0.0,0.2733168505383933,0.21340922,0.3097207208586292,-0.0364038703202359,-0.1045761197805404,0.3179853349924088,0.2134092152118683,2762.0,2954.0,2219.0,2501.0,3731.0,6169.0
3803,30435,0.404103683820455,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.65,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.35,,0.0,,0.0,0.404103683820455,0.40833706,0.447461361121533,-0.043357677301078,-0.0409983366727829,0.4493353933095932,0.4083370566368103,2347.5,2345.0,1850.0,2125.0,3915.0,5041.0
3804,30436,0.5408772383443013,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.75,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.25,,0.0,,0.0,0.5408772383443013,0.56544954,0.5852020013844368,-0.0443247630401354,-0.0152359157800674,0.5806854516267776,0.5654495358467102,1976.0,1904.0,1522.0,1777.0,3934.0,4128.0
3805,30437,0.6829467385820339,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.85,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.15,,0.0,,0.0,0.6829467385820339,0.73028404,0.7229426416473406,-0.0399959030653066,0.018248525261879,0.712035509943962,0.7302840352058411,1674.0,1565.0,1258.0,1503.0,3836.0,2686.0
3806,30438,0.8310029600615512,ln(mPa*s),molar,303.15,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.95,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.05,,0.0,,0.0,0.8310029600615512,0.8818547,0.8606832819102443,-0.0296803218486931,0.0384691447019577,0.8433855682611465,0.8818547129631042,1396.0,1308.0,1011.0,1234.0,3553.0,2183.0
3807,30439,0.4766351142497674,ln(mPa*s),molar,308.0,K,"InChI=1S/C8H11N/c1-2-9-8-6-4-3-5-7-8/h3-7,9H,2H2,1H3",0.9,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.1,,0.0,,0.0,0.4766351142497674,0.50822026,0.4720299440637794,0.0046051701859879,0.0240149557590484,0.48420529961586,0.5082202553749084,2138.0,2061.0,1782.0,2044.0,2501.0,2508.0
3808,30440,0.521305265053852,ln(mPa*s),molar,308.0,K,"InChI=1S/C8H11N/c1-2-9-8-6-4-3-5-7-8/h3-7,9H,2H2,1H3",0.8,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.2,,0.0,,0.0,0.521305265053852,0.56387305,0.5035753598377979,0.0177299052160541,0.0422794938087462,0.5215935587882996,0.5638730525970459,2023.0,1911.0,1717.0,1921.0,2145.0,2113.0
3809,30441,0.5533111978464693,ln(mPa*s),molar,308.0,K,"InChI=1S/C8H11N/c1-2-9-8-6-4-3-5-7-8/h3-7,9H,2H2,1H3",0.7,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.3,,0.0,,0.0,0.5533111978464693,0.63072467,0.5351207756118161,0.0181904222346531,0.0717428505420685,0.5589818179607391,0.6307246685028076,1948.0,1767.0,1629.0,1823.0,2134.0,1645.0
3810,30442,0.6021260018179431,ln(mPa*s),molar,308.0,K,"InChI=1S/C8H11N/c1-2-9-8-6-4-3-5-7-8/h3-7,9H,2H2,1H3",0.6,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.4,,0.0,,0.0,0.6021260018179431,0.66383106,0.5666661913858346,0.0354598104321084,0.0674609780311584,0.5963700771331787,0.6638310551643372,1855.0,1703.0,1561.0,1742.0,1764.0,1708.0
3811,30443,0.6490987377150215,ln(mPa*s),molar,308.0,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.5,"InChI=1S/C8H11N/c1-2-9-8-6-4-3-5-7-8/h3-7,9H,2H2,1H3",0.5,,0.0,,0.0,0.6490987377150215,0.6860831,0.5982116071598531,0.0508871305551683,0.0523247420787811,0.6337583363056183,0.6860830783843994,1748.0,1653.0,1494.5,1660.0,1526.0,1913.0
3812,30444,0.684098031128531,ln(mPa*s),molar,308.0,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.6,"InChI=1S/C8H11N/c1-2-9-8-6-4-3-5-7-8/h3-7,9H,2H2,1H3",0.4,,0.0,,0.0,0.684098031128531,0.7188702,0.6297570229338715,0.0543410081946594,0.047723627090454,0.6711465954780579,0.718870222568512,1670.5,1586.0,1437.0,1594.0,1470.0,2003.0
3813,30445,0.7246235287652262,ln(mPa*s),molar,308.0,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.7,"InChI=1S/C8H11N/c1-2-9-8-6-4-3-5-7-8/h3-7,9H,2H2,1H3",0.3,,0.0,,0.0,0.7246235287652262,0.75741285,0.66130243870789,0.0633210900573362,0.0488779962062835,0.7085348546504975,0.757412850856781,1587.5,1522.0,1377.0,1509.0,1337.5,1973.0
3814,30446,0.7559386860299452,ln(mPa*s),molar,308.0,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.8,"InChI=1S/C8H11N/c1-2-9-8-6-4-3-5-7-8/h3-7,9H,2H2,1H3",0.2,,0.0,,0.0,0.7559386860299452,0.79723084,0.6928478544819083,0.0630908315480368,0.0513077259063721,0.745923113822937,0.7972308397293091,1539.0,1456.0,1320.0,1427.0,1341.0,1929.0
3815,30447,0.7679121285135143,ln(mPa*s),molar,308.0,K,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.9,"InChI=1S/C8H11N/c1-2-9-8-6-4-3-5-7-8/h3-7,9H,2H2,1H3",0.1,,0.0,,0.0,0.7679121285135143,0.8153938,0.7243932702559267,0.0435188582575876,0.0320824325084686,0.7833113729953766,0.8153938055038452,1515.0,1423.0,1255.0,1347.0,1628.0,2318.0
3816,30448,0.0978598664522469,ln(mPa*s),molar,308.0,K,"InChI=1S/C8H11N/c1-9(2)8-6-4-3-5-7-8/h3-7H,1-2H3",0.9,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.1,,0.0,,0.0,0.0978598664522469,0.12655461,0.1642894463851251,-0.0664295799328782,0.0054909452795982,0.1210636630654335,0.1265546083450317,3339.5,3236.0,2613.0,3138.0,4350.0,3189.0
3817,30449,0.1416089832191338,ln(mPa*s),molar,308.0,K,"InChI=1S/C8H11N/c1-9(2)8-6-4-3-5-7-8/h3-7H,1-2H3",0.8,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.2,,0.0,,0.0,0.1416089832191338,0.26156268,0.2300282507901051,-0.0884192675709713,0.0627616822719573,0.1988009929656982,0.2615626752376556,3189.5,2804.0,2436.0,2881.0,4660.0,1776.0
3818,30450,0.1984828350160867,ln(mPa*s),molar,308.0,K,"InChI=1S/C8H11N/c1-9(2)8-6-4-3-5-7-8/h3-7H,1-2H3",0.7,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.3,,0.0,,0.0,0.1984828350160867,0.38412195,0.2957670551950851,-0.0972842201789984,0.1075836315751075,0.2765383228659629,0.3841219544410705,3014.0,2420.0,2265.0,2636.0,4766.0,1290.0
