prediction_row_position,source_row_index,value,unit,fraction_type,component_inchi_0,fraction_0,component_inchi_1,fraction_1,component_inchi_2,fraction_2,component_inchi_3,fraction_3,y_true,y_pred,reference_ideal_value,reference_excess_value,predicted_excess,weighted_pure_pred,y_pred_mix,rank_true_desc,rank_pred_desc,rank_reference_ideal_desc,rank_weighted_pure_pred_desc,rank_reference_excess_desc,rank_predicted_excess_desc
133,822,23.0,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.6,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.4,,0.0,,0.0,23.0,21.94394,26.4,-3.3999999999999986,-8.999471282958986,30.94341049194336,21.94393920898437,123.0,119.0,116.0,117.0,98.0,188.0
134,823,23.9,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.7,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.3,,0.0,,0.0,23.9,23.921886,28.3,-4.399999999999999,-8.376278114318843,32.29816455841064,23.9218864440918,120.0,117.0,112.0,116.0,109.0,182.0
135,824,25.9,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.8,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.2,,0.0,,0.0,25.9,28.068571,30.200000000000003,-4.300000000000004,-5.584347534179692,33.652918624877934,28.06857109069824,118.0,116.0,110.0,115.0,108.0,154.0
136,825,28.1,Celcius,molar,"InChI=1S/C5H12O/c1-3-4-5(2)6/h5-6H,3-4H2,1-2H3",0.9,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.1,,0.0,,0.0,28.1,32.38624,32.1,-4.0,-2.6214345932006893,35.00767269134522,32.38623809814453,115.0,112.0,107.0,112.0,102.0,106.0
137,826,38.6,Celcius,molar,"InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3",0.9,"InChI=1S/C5H12O/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3",0.1,,0.0,,0.0,38.6,35.958633,26.8,11.8,0.3057025909423814,35.65293083190918,35.95863342285156,91.5,102.0,115.0,107.0,9.0,10.0
138,827,38.4,Celcius,molar,"InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3",0.8,"InChI=1S/C5H12O/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3",0.2,,0.0,,0.0,38.4,36.92617,28.6,9.799999999999995,0.8274085998535128,36.09876174926758,36.92617034912109,93.0,98.0,111.0,104.0,14.0,7.0
139,828,38.3,Celcius,molar,"InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3",0.7,"InChI=1S/C5H12O/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3",0.3,,0.0,,0.0,38.3,37.827053,30.4,7.899999999999999,1.2824604034423857,36.54459266662597,37.82705307006836,94.0,96.0,109.0,102.0,19.0,5.0
140,829,38.6,Celcius,molar,"InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3",0.6,"InChI=1S/C5H12O/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3",0.4,,0.0,,0.0,38.6,38.543976,32.2,6.399999999999999,1.5535522460937514,36.99042358398437,38.543975830078125,91.5,94.0,106.0,100.0,25.0,2.0
141,830,38.7,Celcius,molar,"InChI=1S/C5H12O/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3",0.5,"InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3",0.5,,0.0,,0.0,38.7,39.03896,34.0,4.700000000000003,1.602705001831055,37.43625450134277,39.03895950317383,90.0,91.0,105.0,99.0,29.0,1.0
142,831,39.0,Celcius,molar,"InChI=1S/C5H12O/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3",0.6,"InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3",0.4,,0.0,,0.0,39.0,39.27345,35.8,3.200000000000003,1.391363525390631,37.882085418701166,39.2734489440918,89.0,89.0,96.5,98.0,34.0,3.0
143,832,39.7,Celcius,molar,"InChI=1S/C5H12O/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3",0.7,"InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3",0.3,,0.0,,0.0,39.7,39.451714,37.6,2.1000000000000085,1.1237972259521456,38.32791633605957,39.45171356201172,88.0,88.0,89.0,96.0,43.0,6.0
144,833,40.4,Celcius,molar,"InChI=1S/C5H12O/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3",0.8,"InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3",0.2,,0.0,,0.0,40.4,39.58912,39.4,1.0,0.8153717041015653,38.773747253417966,39.58911895751953,86.0,87.0,86.0,94.0,49.5,8.0
145,834,42.6,Celcius,molar,"InChI=1S/C5H12O/c1-5(2)3-4-6/h5-6H,3-4H2,1-2H3",0.9,"InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3",0.1,,0.0,,0.0,42.6,39.66674,41.2,1.3999999999999986,0.447162246704103,39.219578170776366,39.66674041748047,85.0,85.0,81.0,93.0,47.0,9.0
146,835,62.9,Celcius,molar,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.9,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.1,,0.0,,0.0,62.9,53.482918,61.1,1.7999999999999972,-2.208022308349612,55.69094009399414,53.48291778564453,39.5,60.0,61.0,64.0,44.0,92.0
147,836,61.9,Celcius,molar,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.8,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.2,,0.0,,0.0,61.9,51.58922,59.2,2.699999999999996,-3.251161956787108,54.840380096435545,51.58921813964844,42.0,63.0,63.0,65.0,40.0,120.0
148,837,60.1,Celcius,molar,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.7,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.3,,0.0,,0.0,60.1,50.23787,57.3,2.8000000000000043,-3.751950836181642,53.98982009887696,50.23786926269531,45.0,64.0,64.0,67.0,37.0,129.0
149,838,58.1,Celcius,molar,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.6,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.4,,0.0,,0.0,58.1,48.788033,55.4,2.700000000000003,-4.351227569580075,53.13926010131836,48.78803253173828,51.0,67.0,66.0,69.0,39.0,139.0
150,839,56.9,Celcius,molar,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.5,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.5,,0.0,,0.0,56.9,48.080692,53.5,3.3999999999999986,-4.2080078125,52.288700103759766,48.080692291259766,55.0,68.0,68.0,71.0,33.0,137.0
151,840,53.1,Celcius,molar,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.6,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.4,,0.0,,0.0,53.1,47.595215,51.6,1.5,-3.842925262451175,51.438140106201175,47.59521484375,61.5,69.0,69.0,72.0,45.0,132.0
152,841,51.1,Celcius,molar,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.7,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.3,,0.0,,0.0,51.1,47.20938,49.7,1.4000000000000057,-3.378199005126952,50.58758010864258,47.209381103515625,66.0,71.0,71.0,74.0,46.0,123.0
153,842,48.3,Celcius,molar,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.8,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.2,,0.0,,0.0,48.3,46.935944,47.8,0.4999999999999929,-2.801076507568361,49.73702011108399,46.935943603515625,74.0,73.0,75.0,75.0,52.0,111.0
154,843,46.1,Celcius,molar,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.9,"InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3",0.1,,0.0,,0.0,46.1,47.171112,45.900000000000006,0.1999999999999957,-1.71534805297852,48.8864601135254,47.17111206054688,79.0,72.0,76.0,76.0,54.0,76.0
155,844,82.5,Celcius,molar,"InChI=1S/C6H6O/c7-6-4-2-1-3-5-6/h1-5,7H",0.8,InChI=1S/C6H10O/c7-6-4-2-1-3-5-6/h1-5H2,0.2,,0.0,,0.0,82.5,64.89028,72.0,10.5,-0.4078163146972713,65.29809799194337,64.8902816772461,31.5,40.0,42.0,58.0,12.5,33.0
156,845,20.45,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.478,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3",0.439,"InChI=1S/C6H12O3/c1-3-8-4-5-9-6(2)7/h3-5H2,1-2H3",0.043,"InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",0.04,20.45,7.5537815,14.4513,5.9987,-5.239227907180785,12.7930094165802,7.553781509399414,130.0,152.0,143.0,151.0,26.0,151.0
157,846,23.15,Celcius,molar,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3",0.408,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.304,"InChI=1S/C6H12O3/c1-3-8-4-5-9-6(2)7/h3-5H2,1-2H3",0.175,"InChI=1S/C8H16O/c1-3-5-6-7-8(9)4-2/h3-7H2,1-2H3",0.113,23.15,12.549461,22.7005,0.4495000000000004,-7.710284847259519,20.259746212005613,12.549461364746094,122.0,142.0,119.0,129.0,53.0,179.0
158,847,18.75,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.609,"InChI=1S/C6H12O/c1-5(2)4-6(3)7/h5H,4H2,1-3H3",0.391,,0.0,,0.0,18.75,6.8756065,9.474,9.276,-1.7578516216278075,8.633458158493042,6.875606536865234,134.0,156.0,157.0,169.0,16.0,78.0
159,848,82.5,Celcius,molar,"InChI=1S/C6H6O/c7-6-4-2-1-3-5-6/h1-5,7H",0.7,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",0.3,,0.0,,0.0,82.5,67.45538,75.69999999999999,6.800000000000011,-0.2279296874999943,67.68331298828124,67.45538330078125,31.5,35.0,41.0,39.0,22.0,28.0
160,849,36.55,Celcius,molar,"InChI=1S/C6H12O2/c1-5(2)4-8-6(3)7/h5H,4H2,1-3H3",0.8,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",0.2,,0.0,,0.0,36.55,16.156776,18.8,17.749999999999996,-0.1387535095214858,16.295529937744142,16.156776428222656,97.0,135.0,133.5,144.0,1.0,25.0
161,850,27.05,Celcius,molar,"InChI=1S/C6H12O2/c1-5(2)4-8-6(3)7/h5H,4H2,1-3H3",0.598,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",0.402,,0.0,,0.0,27.05,16.790798,19.608,7.442,-0.132436748504638,16.923234935760497,16.79079818725586,116.0,133.0,130.0,141.0,20.0,24.0
162,851,32.05,Celcius,molar,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",0.75,"InChI=1S/C6H12O2/c1-5(2)4-8-6(3)7/h5H,4H2,1-3H3",0.25,,0.0,,0.0,32.05,17.403105,21.0,11.049999999999995,-0.6015229225158691,18.00462770462036,17.403104782104492,112.0,130.0,124.0,134.0,11.0,39.0
163,852,37.05,Celcius,molar,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",0.85,"InChI=1S/C6H12O2/c1-5(2)4-8-6(3)7/h5H,4H2,1-3H3",0.15,,0.0,,0.0,37.05,17.624384,21.4,15.65,-0.6909888267517097,18.31537275314331,17.6243839263916,95.0,129.0,123.0,133.0,4.0,44.0
164,853,-3.349999999999966,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.89,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",0.11,,0.0,,0.0,-3.349999999999966,-2.0840416,-1.0421,-2.307899999999966,-0.6252294921875001,-1.4588121032714845,-2.0840415954589844,196.0,190.0,184.0,201.0,87.0,40.0
165,854,-2.349999999999966,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.782,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",0.218,,0.0,,0.0,-2.349999999999966,-0.3329506,1.75402,-4.104019999999967,-1.3302650756835934,0.9973144836425778,-0.3329505920410156,190.0,182.0,178.0,195.0,106.0,64.0
166,855,-1.349999999999966,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.677,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",0.323,,0.0,,0.0,-1.349999999999966,1.4631348,4.47247,-5.822469999999965,-1.92208056640625,3.38521533203125,1.463134765625,184.0,172.0,171.0,187.0,127.0,84.0
167,856,0.6500000000000341,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.574,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",0.426,,0.0,,0.0,0.6500000000000341,3.2256203,7.139139999999999,-6.489139999999965,-2.5020120849609384,5.727632354736329,3.22562026977539,175.0,165.0,164.0,180.0,133.0,103.0
168,857,1.650000000000034,Celcius,molar,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",0.527,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.473,,0.0,,0.0,1.650000000000034,4.9940853,9.754030000000002,-8.104029999999968,-3.030480239868165,8.024565551757814,4.994085311889648,168.0,163.0,156.0,171.0,141.0,116.0
169,858,3.650000000000034,Celcius,molar,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",0.625,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.375,,0.0,,0.0,3.650000000000034,6.896475,12.29125,-8.641249999999966,-3.3567981719970703,10.253273010253906,6.896474838256836,160.0,155.0,148.0,161.0,146.0,122.0
170,859,5.650000000000034,Celcius,molar,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",0.722,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.278,,0.0,,0.0,5.650000000000034,9.381714,14.80258,-9.152579999999968,-3.077524688720702,12.459238555908202,9.3817138671875,155.0,148.0,141.0,152.0,147.0,118.0
171,860,9.650000000000034,Celcius,molar,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",0.816,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.184,,0.0,,0.0,9.650000000000034,12.187296,17.23624,-7.586239999999965,-2.409682449340819,14.596978363037108,12.187295913696287,146.0,144.0,137.0,148.0,138.0,101.0
172,861,15.650000000000034,Celcius,molar,"InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",0.909,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.091,,0.0,,0.0,15.650000000000034,15.366386,19.64401,-3.994009999999968,-1.3455898437499982,16.711976257324217,15.36638641357422,139.0,136.0,129.0,143.0,101.0,66.0
173,862,4.25,Celcius,molar,"InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3",0.735,"InChI=1S/C6H14O/c1-5(2)4-6(3)7/h5-7H,4H2,1-3H3",0.265,,0.0,,0.0,4.25,12.448311,13.805,-9.555,-2.2936477088928235,14.741958560943605,12.44831085205078,158.0,143.0,144.5,147.0,150.0,96.0
174,874,11.94,Celcius,molar,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.9,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.1,,0.0,,0.0,11.94,20.138046,13.111,-1.1710000000000012,0.0006910324096658,20.13735523223877,20.13804626464844,144.0,126.0,147.0,130.0,65.0,19.0
175,875,9.28,Celcius,molar,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.8,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.2,,0.0,,0.0,9.28,17.236849,11.222,-1.942,-0.2229755401611335,17.45982437133789,17.236848831176758,147.0,132.0,150.0,138.0,78.0,27.0
176,876,6.94,Celcius,molar,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.7,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.3,,0.0,,0.0,6.94,13.570953,9.333,-2.393,-1.211340141296386,14.782293510437013,13.570953369140623,152.0,140.0,158.0,146.0,90.0,60.0
177,877,4.87,Celcius,molar,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.6,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.4,,0.0,,0.0,4.87,9.468845,7.444,-2.574,-2.635917282104492,12.104762649536132,9.46884536743164,157.0,147.0,163.0,154.0,93.0,107.0
178,878,3.02,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.5,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.5,,0.0,,0.0,3.02,5.280514,5.555,-2.535,-4.14671802520752,9.427231788635254,5.280513763427734,163.0,162.0,168.0,165.0,92.0,136.0
179,879,1.35,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.6,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.4,,0.0,,0.0,1.35,1.646389,3.666,-2.316,-5.103311920166016,6.749700927734375,1.6463890075683594,172.0,171.0,172.0,177.0,88.0,149.0
180,880,-0.17,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.7,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.3,,0.0,,0.0,-0.17,-0.75951385,1.777,-1.947,-4.831683921813965,4.072170066833496,-0.7595138549804688,178.0,185.0,177.0,186.0,79.0,148.0
181,881,-1.55,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.8,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.2,,0.0,,0.0,-1.55,-2.2464561,-0.1120000000000001,-1.438,-3.641095352172852,1.3946392059326174,-2.2464561462402344,186.0,191.0,180.0,194.0,71.0,126.0
182,882,-2.82,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.9,"InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",0.1,,0.0,,0.0,-2.82,-3.2230606,-2.0010000000000003,-0.8189999999999995,-1.9401689529418944,-1.2828916549682616,-3.223060607910156,194.0,198.0,185.0,200.0,61.0,86.0
183,883,19.47,Celcius,molar,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.9,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.1,,0.0,,0.0,19.47,18.2085,22.111,-2.641000000000002,-2.295906829833985,20.50440673828125,18.208499908447266,132.0,128.0,121.0,128.0,94.0,97.0
184,884,14.57,Celcius,molar,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.8,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.2,,0.0,,0.0,14.57,13.448496,19.222,-4.652000000000001,-4.337596511840822,17.786092376708986,13.448495864868164,141.0,141.0,131.0,136.0,112.0,138.0
185,885,10.72,Celcius,molar,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.7,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.3,,0.0,,0.0,10.72,9.074839,16.333,-5.612999999999998,-5.992939376831053,15.067778015136716,9.074838638305664,145.0,150.0,140.0,145.0,122.0,157.0
186,886,7.57,Celcius,molar,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.6,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.4,,0.0,,0.0,7.57,5.3294067,13.444,-5.873999999999999,-7.020056915283202,12.349463653564452,5.32940673828125,150.0,161.0,146.0,153.0,129.0,170.0
187,887,4.94,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.5,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.5,,0.0,,0.0,4.94,2.1944485,10.555,-5.614999999999999,-7.436700820922852,9.631149291992188,2.194448471069336,156.0,167.0,153.0,164.0,123.0,175.0
188,888,2.68,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.6,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.4,,0.0,,0.0,2.68,-0.5894356,7.666,-4.986000000000001,-7.502270507812501,6.912834930419923,-0.5894355773925781,164.0,184.0,162.0,175.0,116.0,176.0
189,889,0.71,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.7,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.3,,0.0,,0.0,0.71,-2.3504753,4.777,-4.067,-6.544995880126953,4.194520568847656,-2.350475311279297,174.0,192.0,169.0,185.0,104.0,163.0
190,890,-1.04,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.8,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.2,,0.0,,0.0,-1.04,-3.2209702,1.888,-2.928,-4.697176361083985,1.476206207275391,-3.2209701538085938,183.0,197.0,176.0,193.0,95.0,146.0
191,891,-2.59,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.9,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",0.1,,0.0,,0.0,-2.59,-3.7436867,-1.0010000000000003,-1.5889999999999995,-2.501578521728516,-1.2421081542968748,-3.743686676025391,193.0,200.0,183.0,199.0,74.0,102.0
192,892,23.53,Celcius,molar,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.9,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.1,,0.0,,0.0,23.53,20.593575,27.961,-4.431000000000001,-2.1333869934082053,22.726961517333987,20.59357452392578,121.0,125.0,114.0,126.0,110.0,91.0
193,893,17.13,Celcius,molar,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.8,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.2,,0.0,,0.0,17.13,15.203287,24.422000000000004,-7.292000000000005,-4.558409500122071,19.76169662475586,15.203287124633787,136.0,137.0,118.0,132.0,137.0,145.0
194,894,12.41,Celcius,molar,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.7,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.3,,0.0,,0.0,12.41,10.504843,20.883,-8.472999999999995,-6.291588973999023,16.796431732177734,10.504842758178713,143.0,146.0,126.0,142.0,144.0,161.0
195,895,8.72,Celcius,molar,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.6,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.4,,0.0,,0.0,8.72,6.2714157,17.343999999999998,-8.623999999999997,-7.55975112915039,13.831166839599607,6.271415710449219,148.0,159.0,136.0,150.0,145.0,177.0
196,896,5.72,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.5,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.5,,0.0,,0.0,5.72,2.3780956,13.805,-8.085,-8.48780632019043,10.865901947021484,2.3780956268310547,154.0,166.0,144.5,158.0,140.0,184.0
197,897,3.2,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.6,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.4,,0.0,,0.0,3.2,-0.5723839,10.266000000000002,-7.066000000000002,-8.473020935058594,7.90063705444336,-0.5723838806152344,162.0,183.0,154.0,173.0,135.0,183.0
198,898,1.04,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.7,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.3,,0.0,,0.0,1.04,-2.6807709,6.726999999999999,-5.686999999999999,-7.616143035888672,4.935372161865234,-2.680770874023437,173.0,195.0,165.0,182.0,124.0,178.0
199,899,-0.84,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.8,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.2,,0.0,,0.0,-0.84,-3.4759064,3.1880000000000006,-4.0280000000000005,-5.446013641357422,1.9701072692871096,-3.4759063720703125,181.0,199.0,173.0,192.0,103.0,153.0
200,900,-2.51,Celcius,molar,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",0.9,"InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",0.1,,0.0,,0.0,-2.51,-3.8282738,-0.351,-2.159,-2.833119964599609,-0.9951576232910156,-3.828277587890625,191.0,201.0,181.0,198.0,83.0,112.0
